,PLAYER_ID,RANK,PLAYER,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,YEAR,team_full_name,abbreviation,birthDate,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PER,career_PTS,career_TRB,career_WS,career_eFG%,draft_year,height,name,position,weight,salary,season_end,season_start
87,77034,220,Craig Hodges,73,843,146,344,0.424,44,115,0.383,26,27,0.963,10,32,42,97,34,2,35,74,362,303,2.77,0.97,1990-91,Chicago Bulls,CHI,"June 27, 1960",2.5,46.1,40.0,82.8,695.0,11.8,8.5,1.3,27.2,51.6,1982,6-2,Craig Hodges,Point Guard and Shooting Guard,190lb,600000.0,1991.0,1990.0
88,77377,233,Cliff Levingston,78,1013,127,282,0.45,1,4,0.25,59,91,0.648,99,126,225,56,29,43,50,143,314,430,1.12,0.58,1990-91,Chicago Bulls,CHI,"January 4, 1961",0.9,51.6,15.2,67.6,830.0,13.8,7.1,5.2,44.2,51.6,1982,6-8,Cliff Levingston,Power Forward,210lb,750000.0,1991.0,1990.0
89,781,236,Will Perdue,74,972,116,235,0.494,0,3,0.0,75,112,0.67,122,214,336,47,23,57,75,147,307,539,0.63,0.31,1990-91,Chicago Bulls,CHI,"August 29, 1965",0.8,51.5,6.7,57.7,792.0,13.6,4.7,4.9,26.6,51.6,1988,7-0,Will Perdue,Center,240lb,450000.0,1991.0,1990.0
90,77054,256,Dennis Hopson,61,728,104,244,0.426,1,5,0.2,55,83,0.663,49,60,109,65,25,14,59,79,264,250,1.1,0.42,1990-91,Chicago Bulls,CHI,"April 22, 1965",1.6,43.1,27.1,76.5,334.0,13.3,10.9,2.8,7.1,44.0,1987,6-5,Dennis Hopson,Small Forward and Shooting Guard,200lb,915000.0,1991.0,1990.0
91,281,302,Scott Williams,51,337,53,104,0.51,1,2,0.5,20,28,0.714,42,56,98,16,12,13,23,51,127,184,0.7,0.52,1990-91,Chicago Bulls,CHI,"March 21, 1968",0.6,46.7,11.1,72.1,746.0,13.3,5.1,4.7,26.4,46.8,,6-10,Scott Williams,Center and Power Forward,230lb,150000.0,1991.0,1990.0
92,893,1,Michael Jordan,80,3102,943,1818,0.519,27,100,0.27,491,590,0.832,91,420,511,489,182,75,200,201,2404,2487,2.45,0.91,1991-92,Chicago Bulls,CHI,"February 17, 1963",5.3,49.7,32.7,83.5,1072.0,27.9,30.1,6.2,214.0,50.9,1984,6-6,Michael Jordan,Small Forward and Shooting Guard,195lb,3250000.0,1992.0,1991.0
93,937,10,Scottie Pippen,82,3164,687,1359,0.506,16,80,0.2,330,434,0.76,185,445,630,572,155,93,253,242,1720,2141,2.26,0.61,1991-92,Chicago Bulls,CHI,"September 25, 1965",5.2,47.3,32.6,70.4,1178.0,18.6,16.1,6.4,125.1,50.4,1987,6-8,Scottie Pippen,Small Forward,210lb,2770000.0,1992.0,1991.0
94,270,67,Horace Grant,81,2859,457,790,0.578,0,2,0.0,235,317,0.741,344,463,807,217,100,131,98,196,1149,1891,2.21,1.02,1991-92,Chicago Bulls,CHI,"July 4, 1965",2.2,50.9,6.3,69.2,1165.0,16.0,11.2,8.1,118.2,50.9,1987,6-10,Horace Grant,Center and Power Forward,215lb,1750000.0,1992.0,1991.0
95,769,121,B.J. Armstrong,82,1875,335,697,0.481,35,87,0.402,104,129,0.806,19,126,145,266,46,5,94,88,809,790,2.83,0.49,1991-92,Chicago Bulls,CHI,"September 9, 1967",3.3,47.7,42.5,85.6,747.0,14.5,9.8,1.8,45.0,51.3,1989,6-2,B.J. Armstrong,Point Guard,175lb,435000.0,1992.0,1991.0
96,77820,179,John Paxson,79,1946,257,487,0.528,12,44,0.273,29,37,0.784,21,75,96,241,49,9,44,142,555,668,5.48,1.11,1991-92,Chicago Bulls,CHI,"September 29, 1960",3.6,49.9,35.5,80.4,772.0,12.0,7.2,1.2,36.3,52.8,1983,6-2,John Paxson,Point Guard,185lb,1600000.0,1992.0,1991.0
97,351,181,Stacey King,79,1268,215,425,0.506,2,5,0.4,119,158,0.753,87,118,205,77,21,25,76,129,551,554,1.01,0.28,1991-92,Chicago Bulls,CHI,"January 29, 1967",0.9,47.8,23.5,70.7,438.0,11.9,6.4,3.3,10.9,47.9,1989,6-11,Stacey King,Power Forward and Center,230lb,1100000.0,1992.0,1991.0
98,76362,184,Bill Cartwright,64,1471,208,445,0.467,0,0,0.0,96,159,0.604,93,231,324,87,22,14,75,131,512,584,1.16,0.29,1991-92,Chicago Bulls,CHI,"July 30, 1957",1.4,52.5,0.0,77.1,963.0,15.2,13.2,6.3,72.8,52.5,1979,7-1,Bill Cartwright,Center,245lb,2000000.0,1992.0,1991.0
99,781,226,Will Perdue,77,1007,152,278,0.547,1,2,0.5,45,91,0.495,108,204,312,80,16,43,72,133,350,557,1.11,0.22,1991-92,Chicago Bulls,CHI,"August 29, 1965",0.8,51.5,6.7,57.7,792.0,13.6,4.7,4.9,26.6,51.6,1988,7-0,Will Perdue,Center,240lb,500000.0,1992.0,1991.0
100,77377,233,Cliff Levingston,79,1020,125,251,0.498,1,6,0.167,60,96,0.625,109,118,227,66,27,45,42,134,311,472,1.57,0.64,1991-92,Chicago Bulls,CHI,"January 4, 1961",0.9,51.6,15.2,67.6,830.0,13.8,7.1,5.2,44.2,51.6,1982,6-8,Cliff Levingston,Power Forward,210lb,1350000.0,1992.0,1991.0
101,77034,259,Craig Hodges,56,555,93,242,0.384,36,96,0.375,16,17,0.941,7,17,24,54,14,1,22,33,238,159,2.46,0.64,1991-92,Chicago Bulls,CHI,"June 27, 1960",2.5,46.1,40.0,82.8,695.0,11.8,8.5,1.3,27.2,51.6,1982,6-2,Craig Hodges,Point Guard and Shooting Guard,190lb,700000.0,1992.0,1991.0
102,281,268,Scott Williams,63,690,83,172,0.483,0,3,0.0,48,74,0.649,90,157,247,50,13,36,35,122,214,410,1.43,0.37,1991-92,Chicago Bulls,CHI,"March 21, 1968",0.6,46.7,11.1,72.1,746.0,13.3,5.1,4.7,26.4,46.8,,6-10,Scott Williams,Center and Power Forward,230lb,350000.0,1992.0,1991.0
103,76942,283,Bob Hansen,68,809,79,178,0.444,7,27,0.259,8,22,0.364,17,60,77,69,27,3,28,134,173,208,2.46,0.96,1991-92,Chicago Bulls,CHI,"January 18, 1961",1.6,46.8,32.3,66.2,575.0,10.0,6.9,2.2,15.4,49.1,1983,6-6,Bob Hansen,Shooting Guard,190lb,600000.0,1992.0,1991.0
104,77707,379,Chuck Nevitt,4,9,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,1,0,0,3,2,2,-1,0.33,0.0,1991-92,Chicago Bulls,CHI,"June 13, 1959",0.1,43.8,-,58.9,155.0,9.1,1.6,1.5,0.5,43.8,1982,7-5,Chuck Nevitt,Center,217lb,118000.0,1992.0,1991.0
105,893,1,Michael Jordan,78,3067,992,2003,0.495,81,230,0.352,476,569,0.837,135,387,522,428,221,61,207,188,2541,2462,2.07,1.07,1992-93,Chicago Bulls,CHI,"February 17, 1963",5.3,49.7,32.7,83.5,1072.0,27.9,30.1,6.2,214.0,50.9,1984,6-6,Michael Jordan,Small Forward and Shooting Guard,195lb,4000000.0,1993.0,1992.0
106,937,25,Scottie Pippen,81,3123,628,1327,0.473,22,93,0.237,232,350,0.663,203,418,621,507,173,73,246,219,1510,1821,2.06,0.7,1992-93,Chicago Bulls,CHI,"September 25, 1965",5.2,47.3,32.6,70.4,1178.0,18.6,16.1,6.4,125.1,50.4,1987,6-8,Scottie Pippen,Small Forward,210lb,3425000.0,1993.0,1992.0
107,270,84,Horace Grant,77,2745,421,829,0.508,1,5,0.2,174,281,0.619,341,388,729,201,89,96,110,218,1017,1507,1.83,0.81,1992-93,Chicago Bulls,CHI,"July 4, 1965",2.2,50.9,6.3,69.2,1165.0,16.0,11.2,8.1,118.2,50.9,1987,6-10,Horace Grant,Center and Power Forward,215lb,1900000.0,1993.0,1992.0
108,769,85,B.J. Armstrong,82,2492,408,818,0.499,63,139,0.453,130,151,0.861,27,122,149,330,66,6,83,169,1009,1046,3.98,0.8,1992-93,Chicago Bulls,CHI,"September 9, 1967",3.3,47.7,42.5,85.6,747.0,14.5,9.8,1.8,45.0,51.3,1989,6-2,B.J. Armstrong,Point Guard,175lb,540000.0,1993.0,1992.0
109,281,216,Scott Williams,71,1369,166,356,0.466,0,7,0.0,90,126,0.714,168,283,451,68,55,66,73,230,422,763,0.93,0.75,1992-93,Chicago Bulls,CHI,"March 21, 1968",0.6,46.7,11.1,72.1,746.0,13.3,5.1,4.7,26.4,46.8,,6-10,Scott Williams,Center and Power Forward,230lb,613000.0,1993.0,1992.0
110,351,219,Stacey King,76,1059,160,340,0.471,2,6,0.333,86,122,0.705,105,102,207,71,26,20,70,128,408,446,1.01,0.37,1992-93,Chicago Bulls,CHI,"January 29, 1967",0.9,47.8,23.5,70.7,438.0,11.9,6.4,3.3,10.9,47.9,1989,6-11,Stacey King,Power Forward and Center,230lb,1400000.0,1993.0,1992.0
111,78375,229,Trent Tucker,69,909,143,295,0.485,52,131,0.397,18,22,0.818,16,55,71,82,24,6,18,65,356,365,4.56,1.33,1992-93,Chicago Bulls,CHI,"December 20, 1959",2.0,46.1,40.8,75.4,756.0,12.9,8.2,2.0,34.3,51.2,1982,6-5,Trent Tucker,Shooting Guard,193lb,350000.0,1993.0,1992.0
112,76362,230,Bill Cartwright,63,1253,141,343,0.411,0,0,0.0,72,98,0.735,83,150,233,83,20,10,62,154,354,410,1.34,0.32,1992-93,Chicago Bulls,CHI,"July 30, 1957",1.4,52.5,0.0,77.1,963.0,15.2,13.2,6.3,72.8,52.5,1979,7-1,Bill Cartwright,Center,245lb,2200000.0,1993.0,1992.0
113,781,235,Will Perdue,72,998,137,246,0.557,0,1,0.0,67,111,0.604,103,184,287,74,22,47,74,139,341,544,1.0,0.3,1992-93,Chicago Bulls,CHI,"August 29, 1965",0.8,51.5,6.7,57.7,792.0,13.6,4.7,4.9,26.6,51.6,1988,7-0,Will Perdue,Center,240lb,625000.0,1993.0,1992.0
114,77820,263,John Paxson,59,1030,105,233,0.451,19,41,0.463,17,20,0.85,9,39,48,136,38,2,31,99,246,308,4.39,1.23,1992-93,Chicago Bulls,CHI,"September 29, 1960",3.6,49.9,35.5,80.4,772.0,12.0,7.2,1.2,36.3,52.8,1983,6-2,John Paxson,Point Guard,185lb,1200000.0,1993.0,1992.0
115,1622,273,Rodney McCray,64,1019,92,204,0.451,2,5,0.4,36,52,0.692,53,105,158,81,12,15,53,99,222,307,1.53,0.23,1992-93,Chicago Bulls,CHI,"August 29, 1961",3.6,50.3,26.0,76.1,768.0,14.4,11.7,6.6,56.0,50.7,1983,6-7,Rodney McCray,Power Forward and Small Forward,220lb,1075000.0,1993.0,1992.0
116,101258,323,Corey Williams,35,242,31,85,0.365,1,3,0.333,18,22,0.818,19,12,31,23,4,2,11,24,81,72,2.09,0.36,1992-93,Chicago Bulls,CHI,"April 24, 1970",0.7,36.7,25.0,82.6,39.0,9.1,2.4,0.9,0.2,37.2,1992,6-2,Corey Williams,Point Guard,190lb,200000.0,1993.0,1992.0
117,78437,324,Darrell Walker,37,511,34,96,0.354,0,1,0.0,12,26,0.462,22,36,58,53,33,2,25,63,80,125,2.12,1.32,1992-93,Chicago Bulls,CHI,,,,,,,,,,,,,,,,,,,
118,77697,328,Ed Nealy,41,308,26,69,0.377,8,27,0.296,9,12,0.75,12,52,64,15,12,2,7,41,69,109,2.14,1.71,1992-93,Chicago Bulls,CHI,,,,,,,,,,,,,,,,,,,
119,76676,382,Jojo English,6,31,3,10,0.3,0,3,0.0,0,2,0.0,2,4,6,1,3,2,4,5,6,5,0.25,0.75,1992-93,Chicago Bulls,CHI,,,,,,,,,,,,,,,,,,,
120,76184,382,Ricky Blanton,2,13,3,7,0.429,0,0,0.0,0,0,0.0,2,1,3,1,2,0,1,1,6,7,1.0,2.0,1992-93,Chicago Bulls,CHI,"April 21, 1966",0.5,42.9,-,-,2.0,19.3,3.0,1.5,0.0,42.9,1989,6-7,Ricky Blanton,Small Forward,215lb,8000.0,1993.0,1992.0
121,937,11,Scottie Pippen,72,2759,627,1278,0.491,63,197,0.32,270,409,0.66,173,456,629,403,211,58,232,227,1587,1866,1.74,0.91,1993-94,Chicago Bulls,CHI,"September 25, 1965",5.2,47.3,32.6,70.4,1178.0,18.6,16.1,6.4,125.1,50.4,1987,6-8,Scottie Pippen,Small Forward,210lb,3075000.0,1994.0,1993.0
122,769,48,B.J. Armstrong,82,2770,479,1007,0.476,60,135,0.444,194,227,0.855,28,142,170,323,80,9,131,147,1212,1102,2.47,0.61,1993-94,Chicago Bulls,CHI,"September 9, 1967",3.3,47.7,42.5,85.6,747.0,14.5,9.8,1.8,45.0,51.3,1989,6-2,B.J. Armstrong,Point Guard,175lb,620000.0,1994.0,1993.0
123,270,72,Horace Grant,70,2570,460,878,0.524,0,6,0.0,137,230,0.596,306,463,769,236,74,84,109,164,1057,1600,2.17,0.68,1993-94,Chicago Bulls,CHI,"July 4, 1965",2.2,50.9,6.3,69.2,1165.0,16.0,11.2,8.1,118.2,50.9,1987,6-10,Horace Grant,Center and Power Forward,215lb,1950000.0,1994.0,1993.0
124,389,118,Toni Kukoc,75,1808,313,726,0.431,32,118,0.271,156,210,0.743,98,199,297,252,81,33,167,122,814,843,1.51,0.49,1993-94,Chicago Bulls,CHI,"September 18, 1968",3.7,44.7,33.5,72.9,846.0,17.3,11.6,4.2,59.6,49.2,1990,6-10,Toni Kukoc,Power Forward and Small Forward,192lb,1025000.0,1994.0,1993.0
125,70,134,Steve Kerr,82,2036,287,577,0.497,52,124,0.419,83,97,0.856,26,105,131,210,75,3,57,97,709,767,3.68,1.32,1993-94,Chicago Bulls,CHI,"September 27, 1965",1.8,47.9,45.4,86.4,910.0,13.1,6.0,1.2,47.2,56.4,1988,6-3,Steve Kerr,Shooting Guard and Point Guard,175lb,150000.0,1994.0,1993.0
126,939,147,Pete Myers,82,2030,253,556,0.455,8,29,0.276,136,194,0.701,54,127,181,245,78,20,136,195,650,677,1.8,0.57,1993-94,Chicago Bulls,CHI,"September 15, 1963",2.1,42.1,21.9,66.8,377.0,9.9,4.8,1.8,5.8,43.1,1986,6-6,Pete Myers,Shooting Guard,180lb,150000.0,1994.0,1993.0
127,82,175,Bill Wennington,76,1371,235,482,0.488,0,2,0.0,72,88,0.818,117,236,353,70,43,29,75,214,542,699,0.93,0.57,1993-94,Chicago Bulls,CHI,"April 26, 1963",0.6,45.9,13.9,78.7,720.0,10.9,4.6,3.0,17.7,46.0,1985,7-0,Bill Wennington,Center,245lb,150000.0,1994.0,1993.0
128,26,177,Luc Longley,76,1502,219,465,0.471,0,1,0.0,90,125,0.72,129,304,433,109,45,79,119,216,528,794,0.92,0.38,1993-94,Chicago Bulls,CHI,,,,,,,,,,,,,,,,,,,
129,281,250,Scott Williams,38,638,114,236,0.483,1,5,0.2,60,98,0.612,69,112,181,39,16,21,44,112,289,342,0.89,0.36,1993-94,Chicago Bulls,CHI,"March 21, 1968",0.6,46.7,11.1,72.1,746.0,13.3,5.1,4.7,26.4,46.8,,6-10,Scott Williams,Center and Power Forward,230lb,641000.0,1994.0,1993.0
130,76362,262,Bill Cartwright,42,780,98,191,0.513,0,0,0.0,39,57,0.684,43,109,152,57,8,8,50,83,235,299,1.14,0.16,1993-94,Chicago Bulls,CHI,"July 30, 1957",1.4,52.5,0.0,77.1,963.0,15.2,13.2,6.3,72.8,52.5,1979,7-1,Bill Cartwright,Center,245lb,2400000.0,1994.0,1993.0
131,916,272,Corie Blount,67,690,76,174,0.437,0,0,0.0,46,75,0.613,76,118,194,56,19,33,52,93,198,321,1.08,0.37,1993-94,Chicago Bulls,CHI,"January 4, 1969",0.7,47.1,11.5,58.7,644.0,11.1,3.6,4.2,18.2,47.1,1993,6-9,Corie Blount,Power Forward and Center,240lb,620000.0,1994.0,1993.0
132,76676,299,Jojo English,36,419,56,129,0.434,8,17,0.471,10,21,0.476,9,36,45,38,8,10,36,61,130,111,1.06,0.22,1993-94,Chicago Bulls,CHI,,,,,,,,,,,,,,,,,,,
133,781,301,Will Perdue,43,397,47,112,0.42,0,1,0.0,23,32,0.719,40,86,126,34,8,11,42,61,117,180,0.81,0.19,1993-94,Chicago Bulls,CHI,"August 29, 1965",0.8,51.5,6.7,57.7,792.0,13.6,4.7,4.9,26.6,51.6,1988,7-0,Will Perdue,Center,240lb,1200000.0,1994.0,1993.0
134,77820,329,John Paxson,27,343,30,68,0.441,9,22,0.409,1,2,0.5,3,17,20,33,7,2,6,18,70,87,5.5,1.17,1993-94,Chicago Bulls,CHI,"September 29, 1960",3.6,49.9,35.5,80.4,772.0,12.0,7.2,1.2,36.3,52.8,1983,6-2,John Paxson,Point Guard,185lb,800000.0,1994.0,1993.0
135,77138,347,Dave Johnson,17,119,17,54,0.315,0,1,0.0,13,21,0.619,9,7,16,4,4,0,9,7,47,17,0.44,0.44,1993-94,Chicago Bulls,CHI,,,,,,,,,,,,,,,,,,,
136,937,10,Scottie Pippen,79,3014,634,1320,0.48,109,316,0.345,315,440,0.716,175,464,639,409,232,89,271,238,1692,1979,1.51,0.86,1994-95,Chicago Bulls,CHI,"September 25, 1965",5.2,47.3,32.6,70.4,1178.0,18.6,16.1,6.4,125.1,50.4,1987,6-8,Scottie Pippen,Small Forward,210lb,2225000.0,1995.0,1994.0
137,389,41,Toni Kukoc,81,2584,487,967,0.504,62,198,0.313,235,314,0.748,155,285,440,372,102,16,165,163,1271,1477,2.26,0.62,1994-95,Chicago Bulls,CHI,"September 18, 1968",3.7,44.7,33.5,72.9,846.0,17.3,11.6,4.2,59.6,49.2,1990,6-10,Toni Kukoc,Power Forward and Small Forward,192lb,3260000.0,1995.0,1994.0
138,769,56,B.J. Armstrong,82,2577,418,894,0.468,108,253,0.427,206,233,0.884,25,161,186,244,84,8,103,159,1150,1066,2.37,0.82,1994-95,Chicago Bulls,CHI,"September 9, 1967",3.3,47.7,42.5,85.6,747.0,14.5,9.8,1.8,45.0,51.3,1989,6-2,B.J. Armstrong,Point Guard,175lb,2800000.0,1995.0,1994.0
139,70,144,Steve Kerr,82,1839,261,495,0.527,89,170,0.524,63,81,0.778,20,99,119,151,44,3,48,114,674,691,3.15,0.92,1994-95,Chicago Bulls,CHI,"September 27, 1965",1.8,47.9,45.4,86.4,910.0,13.1,6.0,1.2,47.2,56.4,1988,6-3,Steve Kerr,Shooting Guard and Point Guard,175lb,620000.0,1995.0,1994.0
140,781,154,Will Perdue,78,1592,254,459,0.553,0,1,0.0,113,194,0.582,211,311,522,90,26,56,116,220,621,913,0.78,0.22,1994-95,Chicago Bulls,CHI,"August 29, 1965",0.8,51.5,6.7,57.7,792.0,13.6,4.7,4.9,26.6,51.6,1988,7-0,Will Perdue,Center,240lb,1056225.0,1995.0,1994.0
141,166,171,Ron Harper,77,1536,209,491,0.426,31,110,0.282,81,131,0.618,51,129,180,157,97,27,100,132,530,559,1.57,0.97,1994-95,Chicago Bulls,CHI,"January 20, 1964",3.9,44.6,28.9,72.0,1009.0,15.6,13.8,4.3,65.8,46.8,1986,6-6,Ron Harper,Shooting Guard and Point Guard,185lb,2400000.0,1995.0,1994.0
142,893,192,Michael Jordan,17,668,166,404,0.411,16,32,0.5,109,136,0.801,25,92,117,90,30,13,35,47,457,407,2.57,0.86,1994-95,Chicago Bulls,CHI,"February 17, 1963",5.3,49.7,32.7,83.5,1072.0,27.9,30.1,6.2,214.0,50.9,1984,6-6,Michael Jordan,Small Forward and Shooting Guard,195lb,3850000.0,1995.0,1994.0
143,82,216,Bill Wennington,73,956,156,317,0.492,0,4,0.0,51,63,0.81,64,126,190,40,22,17,39,198,363,420,1.03,0.56,1994-95,Chicago Bulls,CHI,"April 26, 1963",0.6,45.9,13.9,78.7,720.0,10.9,4.6,3.0,17.7,46.0,1985,7-0,Bill Wennington,Center,245lb,1000000.0,1995.0,1994.0
144,26,218,Luc Longley,55,1001,135,302,0.447,0,2,0.0,88,107,0.822,82,181,263,73,24,45,86,177,358,491,0.85,0.28,1994-95,Chicago Bulls,CHI,"January 19, 1969",1.5,46.2,0.0,76.0,567.0,11.8,7.2,4.9,17.5,46.2,1991,7-2,Luc Longley,Center,265lb,1590000.0,1995.0,1994.0
145,939,234,Pete Myers,71,1270,119,287,0.415,10,39,0.256,70,114,0.614,57,82,139,148,58,15,88,125,318,378,1.68,0.66,1994-95,Chicago Bulls,CHI,"September 15, 1963",2.1,42.1,21.9,66.8,377.0,9.9,4.8,1.8,5.8,43.1,1986,6-6,Pete Myers,Shooting Guard,180lb,545000.0,1995.0,1994.0
146,916,268,Corie Blount,68,889,100,210,0.476,0,2,0.0,38,67,0.567,107,133,240,60,26,33,59,146,238,399,1.02,0.44,1994-95,Chicago Bulls,CHI,"January 4, 1969",0.7,47.1,11.5,58.7,644.0,11.1,3.6,4.2,18.2,47.1,1993,6-9,Corie Blount,Power Forward and Center,240lb,845000.0,1995.0,1994.0
147,146,274,Jud Buechler,57,605,90,183,0.492,15,48,0.313,22,39,0.564,36,62,98,50,24,12,30,64,217,261,1.67,0.8,1994-95,Chicago Bulls,CHI,"June 19, 1968",0.8,43.3,36.6,63.3,720.0,11.2,3.3,1.8,16.5,49.2,1990,6-6,Jud Buechler,Small Forward,220lb,150000.0,1995.0,1994.0
148,54,278,Dickey Simpkins,59,586,78,184,0.424,0,0,0.0,50,72,0.694,60,91,151,37,10,7,45,72,206,238,0.82,0.22,1994-95,Chicago Bulls,CHI,"April 6, 1972",0.9,44.0,22.2,61.8,327.0,9.5,4.2,3.6,4.7,44.1,1994,6-9,Dickey Simpkins,Power Forward and Center,248lb,650000.0,1995.0,1994.0
149,1474,332,Larry Krystkowiak,19,287,28,72,0.389,0,0,0.0,27,30,0.9,19,40,59,26,9,2,25,34,83,107,1.04,0.36,1994-95,Chicago Bulls,CHI,"September 23, 1964",1.2,45.7,13.9,79.5,420.0,12.0,8.2,4.9,15.6,45.8,1986,6-9,Larry Krystkowiak,Power Forward,220lb,515000.0,1995.0,1994.0
150,76676,357,Jojo English,8,127,15,39,0.385,3,12,0.25,10,13,0.769,1,2,3,7,7,1,6,19,43,28,1.17,1.17,1994-95,Chicago Bulls,CHI,,,,,,,,,,,,,,,,,,,
151,893,1,Michael Jordan,82,3090,916,1850,0.495,111,260,0.427,548,657,0.834,148,395,543,352,180,42,197,195,2491,2368,1.79,0.91,1995-96,Chicago Bulls,CHI,"February 17, 1963",5.3,49.7,32.7,83.5,1072.0,27.9,30.1,6.2,214.0,50.9,1984,6-6,Michael Jordan,Small Forward and Shooting Guard,195lb,3850000.0,1996.0,1995.0
152,937,25,Scottie Pippen,77,2825,563,1216,0.463,150,401,0.374,220,324,0.679,152,344,496,452,133,57,207,198,1496,1670,2.18,0.64,1995-96,Chicago Bulls,CHI,"September 25, 1965",5.2,47.3,32.6,70.4,1178.0,18.6,16.1,6.4,125.1,50.4,1987,6-8,Scottie Pippen,Small Forward,210lb,2925000.0,1996.0,1995.0
153,389,70,Toni Kukoc,81,2103,386,787,0.49,87,216,0.403,206,267,0.772,115,208,323,287,64,28,114,150,1065,1191,2.52,0.56,1995-96,Chicago Bulls,CHI,"September 18, 1968",3.7,44.7,33.5,72.9,846.0,17.3,11.6,4.2,59.6,49.2,1990,6-10,Toni Kukoc,Power Forward and Small Forward,192lb,3560000.0,1996.0,1995.0
154,70,152,Steve Kerr,82,1919,244,482,0.506,122,237,0.515,78,84,0.929,25,85,110,192,63,2,42,109,688,769,4.57,1.5,1995-96,Chicago Bulls,CHI,"September 27, 1965",1.8,47.9,45.4,86.4,910.0,13.1,6.0,1.2,47.2,56.4,1988,6-3,Steve Kerr,Shooting Guard and Point Guard,175lb,800000.0,1996.0,1995.0
155,166,173,Ron Harper,80,1886,234,501,0.467,28,104,0.269,98,139,0.705,74,139,213,208,105,32,73,137,594,771,2.85,1.44,1995-96,Chicago Bulls,CHI,"January 20, 1964",3.9,44.6,28.9,72.0,1009.0,15.6,13.8,4.3,65.8,46.8,1986,6-6,Ron Harper,Shooting Guard and Point Guard,185lb,3120000.0,1996.0,1995.0
156,26,179,Luc Longley,62,1641,242,502,0.482,0,0,0.0,80,103,0.777,104,214,318,119,22,84,114,223,564,710,1.04,0.19,1995-96,Chicago Bulls,CHI,"January 19, 1969",1.5,46.2,0.0,76.0,567.0,11.8,7.2,4.9,17.5,46.2,1991,7-2,Luc Longley,Center,265lb,2300000.0,1996.0,1995.0
157,82,223,Bill Wennington,71,1065,169,343,0.493,1,1,1.0,37,43,0.86,58,116,174,46,21,16,37,171,376,416,1.24,0.57,1995-96,Chicago Bulls,CHI,"April 26, 1963",0.6,45.9,13.9,78.7,720.0,10.9,4.6,3.0,17.7,46.0,1985,7-0,Bill Wennington,Center,245lb,1000000.0,1996.0,1995.0
158,23,230,Dennis Rodman,64,2088,146,304,0.48,3,27,0.111,56,106,0.528,356,596,952,160,36,27,138,196,351,1180,1.16,0.26,1995-96,Chicago Bulls,CHI,"May 13, 1961",1.8,52.1,23.1,58.4,911.0,14.6,7.3,13.1,89.8,52.9,1986,6-7,Dennis Rodman,Power Forward and Small Forward,210lb,2500000.0,1996.0,1995.0
159,146,258,Jud Buechler,74,740,112,242,0.463,40,90,0.444,14,22,0.636,45,66,111,56,34,7,39,70,278,309,1.44,0.87,1995-96,Chicago Bulls,CHI,"June 19, 1968",0.8,43.3,36.6,63.3,720.0,11.2,3.3,1.8,16.5,49.2,1990,6-6,Jud Buechler,Small Forward,220lb,300000.0,1996.0,1995.0
160,54,285,Dickey Simpkins,60,685,77,160,0.481,1,1,1.0,61,97,0.629,66,90,156,38,9,8,56,78,216,252,0.68,0.16,1995-96,Chicago Bulls,CHI,"April 6, 1972",0.9,44.0,22.2,61.8,327.0,9.5,4.2,3.6,4.7,44.1,1994,6-9,Dickey Simpkins,Power Forward and Center,248lb,845000.0,1996.0,1995.0
161,927,303,John Salley,42,673,63,140,0.45,0,0,0.0,59,85,0.694,46,94,140,54,19,27,55,110,185,267,0.98,0.35,1995-96,Chicago Bulls,CHI,,,,,,,,,,,,,,,,,,,
162,753,303,Randy Brown,68,671,78,192,0.406,1,11,0.091,28,46,0.609,17,49,66,73,57,12,31,88,185,230,2.36,1.84,1995-96,Chicago Bulls,CHI,"May 22, 1968",2.2,41.7,20.0,69.1,655.0,10.3,4.8,1.8,11.0,42.1,1991,6-2,Randy Brown,Point Guard,190lb,900000.0,1996.0,1995.0
163,679,307,Jason Caffey,57,545,71,162,0.438,0,1,0.0,40,68,0.588,51,60,111,24,12,7,48,91,182,169,0.5,0.25,1995-96,Chicago Bulls,CHI,"June 12, 1973",0.9,48.1,0.0,63.7,462.0,12.5,7.3,4.4,13.5,48.1,1995,6-8,Jason Caffey,Power Forward,255lb,627000.0,1996.0,1995.0
164,229,340,James Edwards,28,274,41,110,0.373,0,0,0.0,16,26,0.615,15,25,40,11,1,8,21,61,98,58,0.52,0.05,1995-96,Chicago Bulls,CHI,"November 22, 1955",1.3,49.5,4.8,69.8,1168.0,14.7,12.7,5.1,59.7,49.5,1977,7-0,James Edwards,Center,225lb,225000.0,1996.0,1995.0
165,917,423,Jack Haley,1,7,2,6,0.333,0,0,0.0,1,2,0.5,1,1,2,0,0,0,1,2,5,1,0.0,0.0,1995-96,Chicago Bulls,CHI,"January 27, 1964",0.2,42.5,0.0,65.5,341.0,9.7,3.5,2.7,2.9,42.5,1987,6-10,Jack Haley,Power Forward and Center,240lb,225000.0,1996.0,1995.0
